gov_id,name,state,population,domain,hub_url,hub_fetch_status,home_fetch_status,hop_candidates_checked,fetches_used,outcome,platform,hit_url,hit_source,needs_listing_discovery,all_platforms_found,note,error
37:2502746925,Northbridge town,MA,,https://northbridgemass.org,https://northbridgemass.org/AgendaCenter,ok,ok,16,10,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://northbridgemass.org/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://northbridgemass.org/AgendaCenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://northbridgemass.org/AgendaCenter/ViewFile/Agenda/_03112025-328?html=true (source=hub_hop_link); excluded non-actionable hit: civicplus https://northbridgemass.org/AgendaCenter (source=home_hop_link); excluded non-actionable hit: c,
37:2502750670,Oakham town,MA,,https://www.oakham-ma.gov,https://ma-oakham.civicplus.com/agendacenter,ok,ok,16,8,platform_found,youtube,https://www.youtube.com/@TownOfOakham,home_hop_link,False,youtube:https://www.youtube.com/@TownOfOakham,excluded non-actionable hit: civicplus https://ma-oakham.civicplus.com/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.oakham-ma.gov/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://ma-oakham.civicplus.com/AgendaCenter/ViewFile/Agenda/_03132026-186 (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.oakham-ma.gov/agendacenter (source=home_hop_link); excluded non-actionable hit: civicpl,
37:2502766105,Spencer town,MA,,https://www.spencerma.gov,https://www.spencerma.gov/agendacenter,ok,ok,16,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://www.spencerma.gov/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.spencerma.gov/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://www.spencerma.gov/AgendaCenter/ViewFile/Agenda/_09162026-437 (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.spencerma.gov/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus https://ww,
37:2502769275,Templeton town,MA,,https://www.templetonma.gov,https://www.templetonma.gov/AgendaCenter,challenge,challenge,0,2,hub_and_home_unreachable,,,,False,,hub_url is behind a human-verification challenge; stopped there; domain home is behind a human-verification challenge; stopped there,
37:2502771620,Uxbridge town,MA,,https://uxbridge-ma.gov,https://www.uxbridge-ma.gov/AgendaCenter,ok,ok,17,10,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://www.uxbridge-ma.gov/AgendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://uxbridge-ma.gov/AgendaCenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://www.uxbridge-ma.gov/AgendaCenter (source=hub_hop_link); excluded non-actionable hit: civicplus https://uxbridge-ma.gov/AgendaCenter (source=home_icon_shortcut_page_anchor); excluded non-actionable hit: civicplus https://www.uxbridge-ma.gov/Agen,
37:2502773090,Warren town,MA,,https://www.warren-ma.gov,https://www.warren-ma.gov/AgendaCenter,ok,ok,16,4,platform_found,youtube,https://www.youtube.com/@wcat12warrenma44,home_hop_link,False,youtube:https://www.youtube.com/@wcat12warrenma44,excluded non-actionable hit: civicplus https://www.warren-ma.gov/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.warren-ma.gov/AgendaCenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://www.warren-ma.gov/AgendaCenter/ViewFile/Agenda/_09212026-199 (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.warren-ma.gov/AgendaCenter (source=home_hop_link); excluded non-actionable hit: civicplus https://w,
37:2502773895,Webster town,MA,,https://www.webster-ma.gov,https://www.webster-ma.gov/agendacenter,ok,ok,16,7,platform_found,youtube,https://www.youtube.com/channel/UC1GDU6rDxjb7u7c9NnBm8qw,home_hop_link,False,youtube:https://www.youtube.com/channel/UC1GDU6rDxjb7u7c9NnBm8qw,excluded non-actionable hit: civicplus https://www.webster-ma.gov/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.webster-ma.gov/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://www.webster-ma.gov/AgendaCenter/ViewFile/Agenda/_07132026-4236?html=true (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.webster-ma.gov/agendacenter (source=home_hop_link); excluded non-actionable hit: civic,
37:2502775015,Westborough town,MA,,https://www.town.westborough.ma.us,https://www.westboroughma.gov/agendacenter,ok,redirect_off_host,8,2,no_platform_link_found,,,,False,,"domain home redirects off-host, not fetched: http://www.westboroughma.gov; excluded non-actionable hit: civicplus https://www.westboroughma.gov/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.westboroughma.gov/AgendaCenter/ViewFile/Agenda/_05272026-2376 (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.westboroughma.gov/AgendaCenter/ViewFile/Agenda/_05272026-2377 (source=hub_hop_link); excluded non-actionable hit: civicpl",
37:2602147600,Lincoln charter township,MI,,https://www.lctberrien.org,https://www.lctberrien.org/agendacenter,ok,ok,16,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://www.lctberrien.org/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.lctberrien.org/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://www.lctberrien.org/AgendaCenter/ViewFile/Agenda/_01132026-179?html=true (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.lctberrien.org/agendacenter (source=home_hop_link); excluded non-actionable hit: civicp,
37:2602366660,Quincy township,MI,,https://www.quincy-mi.org,https://www.quincy-mi.org/AgendaCenter,ok,ok,16,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://www.quincy-mi.org/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.quincy-mi.org/AgendaCenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://www.quincy-mi.org/AgendaCenter/ViewFile/Agenda/_01072026-455 (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.quincy-mi.org/AgendaCenter (source=home_hop_link); excluded non-actionable hit: civicplus https://ww,
37:2603722140,DeWitt charter township,MI,,https://dewitttownship.gov,https://dewitttownship.gov/AgendaCenter,ok,ok,16,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://dewitttownship.gov/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://dewitttownship.gov/AgendaCenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://dewitttownship.gov/AgendaCenter/ViewFile/Agenda/_09162026-608?html=true (source=hub_hop_link); excluded non-actionable hit: civicplus https://dewitttownship.gov/AgendaCenter (source=home_hop_link); excluded non-actionable hit: civicp,
37:2603784400,Watertown charter township,MI,,https://watertownmi.gov,https://watertownmi.gov/agendacenter,ok,ok,16,8,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://watertownmi.gov/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://watertownmi.gov/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://watertownmi.gov/AgendaCenter/ViewFile/Agenda/_09212026-80 (source=hub_hop_link); excluded non-actionable hit: civicplus https://watertownmi.gov/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus https://watertownm,
37:2606521420,Delhi charter township,MI,,https://delhitownshipmi.gov,https://www.delhitownshipmi.gov/AgendaCenter,ok,ok,17,10,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://www.delhitownshipmi.gov/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.delhitownshipmi.gov/AgendaCenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://www.delhitownshipmi.gov/AgendaCenter (source=hub_icon_shortcut_page_anchor); excluded non-actionable hit: civicplus https://www.delhitownshipmi.gov/AgendaCenter/ViewFile/Agenda/_05052026-742?html=true (source=hub_hop_link);,
37:2608112500,Caledonia township,MI,,https://www.caledoniatownship.org,https://www.caledoniatownship.org/AgendaCenter,ok,ok,18,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://www.caledoniatownship.org/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.caledoniatownship.org/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://www.caledoniatownship.org/AgendaCenter/ViewFile/Agenda/_07202026-562 (source=hub_icon_shortcut); excluded non-actionable hit: civicplus https://www.caledoniatownship.org/agendacenter (source=home_icon_shortcut); exclude,
37:2608118500,Courtland township,MI,,https://courtlandtwpmi.gov,https://courtlandtwpmi.gov/agendacenter,ok,ok,16,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://courtlandtwpmi.gov/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://courtlandtwpmi.gov/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://courtlandtwpmi.gov/AgendaCenter/ViewFile/Agenda/_07212026-78 (source=hub_hop_link); excluded non-actionable hit: civicplus https://courtlandtwpmi.gov/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus https:,
37:2608156920,Nelson township,MI,,https://www.nelsontownship.org,https://www.nelsontownship.org/AgendaCenter,challenge,challenge,0,2,hub_and_home_unreachable,,,,False,,hub_url is behind a human-verification challenge; stopped there; domain home is behind a human-verification challenge; stopped there,
37:2609310640,Brighton township,MI,,https://www.brightontwp.com,http://www.brightontwp.com/agendacenter,ok,ok,16,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus http://www.brightontwp.com/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.brightontwp.com/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus http://www.brightontwp.com/AgendaCenter/ViewFile/Agenda/_09212026-2304 (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.brightontwp.com/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus htt,
37:2610160760,Onekama township,MI,,https://www.onekamatwp.org,https://www.onekamatwp.org/AgendaCenter,challenge,challenge,0,2,hub_and_home_unreachable,,,,False,,hub_url is behind a human-verification challenge; stopped there; domain home is behind a human-verification challenge; stopped there,
37:2613975840,Spring Lake township,MI,,https://www.springlaketwp.org,https://www.springlaketwp.org/AgendaCenter,challenge,challenge,0,2,hub_and_home_unreachable,,,,False,,hub_url is behind a human-verification challenge; stopped there; domain home is behind a human-verification challenge; stopped there,
37:2706127296,Harris township,MN,,https://harristownshipmn.org,https://mn-itascacounty.civicplus.com/AgendaCenter,ok,ok,15,8,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://mn-itascacounty.civicplus.com/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://mn-itascacounty.civicplus.com/250/Itasca-County-Emergency-Alert-System (source=home_page_anchor); excluded non-actionable hit: civicplus https://mn-itascacounty.civicplus.com/YouTube (source=hub_icon_shortcut); excluded non-actionable hit: civicplus https://mn-itascacounty.civicplus.com/250/Itasca-County-Emergency-Alert-System,
37:2712369916,White Bear township,MN,,https://whitebeartownship.org,https://whitebeartownship.org/agendacenter,ok,ok,0,3,platform_found,civicclerk,https://whitebeartwpmn.portal.civicclerk.com/event/4230/media,civicclerk_listing_api,False,civicclerk:https://whitebeartwpmn.portal.civicclerk.com/event/4230/media; civicclerk:https://whitebeartwpmn.portal.civicclerk.com/,excluded non-actionable hit: civicplus https://whitebeartownship.org/rss.aspx#agendaCenter (source=hub_page_anchor),
37:3300103220,Barnstead town,NH,,https://barnstead.org,https://www.barnstead.org/agendacenter,challenge,challenge,0,2,hub_and_home_unreachable,,,,False,,hub_url is behind a human-verification challenge; stopped there; domain home is behind a human-verification challenge; stopped there,
37:3300128980,Gilmanton town,NH,,https://gilmantonnh.gov,https://gilmantonnh.gov/AgendaCenter,ok,ok,16,8,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://gilmantonnh.gov/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://gilmantonnh.gov/AgendaCenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://gilmantonnh.gov/AgendaCenter/ViewFile/Agenda/_01222026-213 (source=hub_hop_link); excluded non-actionable hit: civicplus https://gilmantonnh.gov/AgendaCenter (source=home_hop_link); excluded non-actionable hit: civicplus https://gilmanton,
37:3300167300,Sanbornton town,NH,,https://sanborntonnh.gov,https://www.sanborntonnh.org/AgendaCenter,ok,redirect_off_host,8,2,no_platform_link_found,,,,False,,"domain home redirects off-host, not fetched: https://www.sanborntonnh.org/; excluded non-actionable hit: civicplus https://www.sanborntonnh.org/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.sanborntonnh.org/agendacenter (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.sanborntonnh.org/AgendaCenter/ViewFile/Agenda/_10012026-447 (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.sanborntonnh.org/Ag",
37:3300307940,Brookfield town,NH,,https://brookfieldnh.gov,https://www.brookfieldnh.gov/agendacenter,challenge,challenge,0,2,hub_and_home_unreachable,,,,False,,hub_url is behind a human-verification challenge; stopped there; domain home is behind a human-verification challenge; stopped there,
37:3300349380,Moultonborough town,NH,,https://moultonboroughnh.gov,https://moultonboroughnh.gov/agendacenter,ok,ok,15,7,platform_found,townhallstreams,https://townhallstreams.com/towns/moultonborough_nh,home_hop_link,False,townhallstreams:https://townhallstreams.com/towns/moultonborough_nh,excluded non-actionable hit: civicplus https://moultonboroughnh.gov/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://moultonboroughnh.gov/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://moultonboroughnh.gov/AgendaCenter (source=hub_hop_link); excluded non-actionable hit: civicplus https://moultonboroughnh.gov/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus https://moultonboroughnh.gov,
37:3300376100,Tamworth town,NH,,https://tamworthnh.gov,https://tamworthnh.gov/agendacenter,ok,ok,16,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://tamworthnh.gov/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://tamworthnh.gov/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://tamworthnh.gov/AgendaCenter/ViewFile/Agenda/_07222026-276?html=true (source=hub_hop_link); excluded non-actionable hit: civicplus https://tamworthnh.gov/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus https://tam,
37:3300512260,Chesterfield town,NH,,https://nhchesterfield.com,https://www.chesterfield.nh.gov/AgendaCenter,ok,blocked_then_blocked,8,2,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://www.chesterfield.nh.gov/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.chesterfield.nh.gov/AgendaCenter/ViewFile/Agenda/_09092026-648?html=true (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.chesterfield.nh.gov/AgendaCenter/ViewFile/Agenda/_08242026-642?html=true (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.chesterfield.nh.gov/AgendaCenter/Vie,
37:3300519140,Dublin town,NH,,https://townofdublin.org,https://townofdublin.org/agendacenter,ok,ok,16,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://townofdublin.org/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://townofdublin.org/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://townofdublin.org/AgendaCenter/ViewFile/Agenda/_12162025-125?html=true (source=hub_hop_link); excluded non-actionable hit: civicplus https://townofdublin.org/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus htt,
37:3300573700,Stoddard town,NH,,https://stoddardnh.org,https://stoddardnh.org/AgendaCenter,ok,ok,15,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://stoddardnh.org/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://stoddardnh.org/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://stoddardnh.org/agendacenter (source=hub_hop_link); excluded non-actionable hit: civicplus https://stoddardnh.org/AgendaCenter/ViewFile/Agenda/_07302026-330 (source=hub_hop_link); excluded non-actionable hit: civicplus https://stoddardnh.org,
37:3300933860,Hanover town,NH,,https://hanovernh.org,https://hanovernh.org/AgendaCenter,ok,ok,15,8,platform_found,youtube,https://www.youtube.com/channel/UCIavOeU1glSjLV5TB0pO2ag,home_hop_link,False,youtube:https://www.youtube.com/channel/UCIavOeU1glSjLV5TB0pO2ag; wistia:https://invoicecloud.wistia.com/medias/uvomb2ep7x,excluded non-actionable hit: civicplus https://hanovernh.org/AgendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://hanovernh.org/AgendaCenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://hanovernh.org/AgendaCenter (source=hub_hop_link); excluded non-actionable hit: civicplus https://hanovernh.org/AgendaCenter/ViewFile/Agenda/_02232026-1309 (source=hub_hop_link); excluded non-actionable hit: civicplus https://hanovernh.org/AgendaCenter/,
37:3300935220,Hebron town,NH,,https://hebronnh.gov,https://hebronnh.gov/agendacenter,ok,ok,16,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://hebronnh.gov/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://hebronnh.gov/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://hebronnh.gov/AgendaCenter/ViewFile/Agenda/_08052026-136 (source=hub_hop_link); excluded non-actionable hit: civicplus https://hebronnh.gov/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus https://hebronnh.gov/AgendaCe,
37:3300936900,Holderness town,NH,,https://holderness-nh.gov,https://holderness-nh.gov/agendacenter,ok,ok,16,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://holderness-nh.gov/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://holderness-nh.gov/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://holderness-nh.gov/AgendaCenter/ViewFile/Agenda/_09152026-144 (source=hub_hop_link); excluded non-actionable hit: civicplus https://holderness-nh.gov/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus https://ho,
37:3300942020,Lisbon town,NH,,https://lisbonnh.org,https://www.lisbon.nh.gov/AgendaCenter,challenge,redirect_off_host,0,2,hub_and_home_unreachable,,,,False,,"hub_url is behind a human-verification challenge; stopped there; domain home redirects off-host, not fetched: https://www.lisbon.nh.gov",
37:3301131540,Greenfield town,NH,,https://greenfield-nh.gov,https://greenfield-nh.gov/agendacenter,ok,ok,16,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://greenfield-nh.gov/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://greenfield-nh.gov/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://greenfield-nh.gov/AgendaCenter/ViewFile/Agenda/_02022026-64?html=true (source=hub_hop_link); excluded non-actionable hit: civicplus https://greenfield-nh.gov/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus ,
37:3301137140,Hollis town,NH,,https://hollisnh.gov,https://hollisnh.gov/agendacenter,ok,ok,16,7,platform_found,townhallstreams,https://townhallstreams.com/towns/hollis_nh,home_hop_link,False,townhallstreams:https://townhallstreams.com/towns/hollis_nh,excluded non-actionable hit: civicplus https://hollisnh.gov/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://hollisnh.gov/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://hollisnh.gov/AgendaCenter/ViewFile/Agenda/_02202025-79?html=true (source=hub_hop_link); excluded non-actionable hit: civicplus https://hollisnh.gov/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus https://hollisnh.gov,
37:3301149140,Mont Vernon town,NH,,https://montvernonnh.us,https://www.montvernonnh.us/agendacenter,challenge,challenge,0,2,hub_and_home_unreachable,,,,False,,hub_url is behind a human-verification challenge; stopped there; domain home is behind a human-verification challenge; stopped there,
37:3301159940,Pelham town,NH,,https://pelhamweb.com,https://pelhamweb.com/AgendaCenter,ok,ok,17,10,platform_found,youtube,https://www.youtube.com/@PelhamNHTV,hub_icon_shortcut_redirect,False,youtube:https://www.youtube.com/@PelhamNHTV; civicclerk:https://pelhamnh.portal.civicclerk.com/event/6928/files; civicclerk:https://pelhamnh.portal.civicclerk.com/event/6924/files; civicclerk:https://pelhamnh.portal.civicclerk.com/event/6922/files,excluded non-actionable hit: civicplus https://pelhamweb.com/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://pelhamweb.com/rss.aspx#agendaCenter (source=hub_hop_link_page_anchor); excluded non-actionable hit: civicplus https://pelhamweb.com/AgendaCenter (source=hub_hop_link),
37:3301176260,Temple town,NH,,https://templenh.gov,https://templenh.gov/agendacenter,ok,ok,16,8,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://templenh.gov/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://templenh.gov/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://templenh.gov/AgendaCenter/ViewFile/Agenda/_04092026-219 (source=hub_hop_link); excluded non-actionable hit: civicplus https://templenh.gov/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus https://templenh.gov/AgendaCe,
37:3301301460,Andover town,NH,,https://andover-nh.gov,https://andover-nh.gov/agendacenter,ok,ok,16,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://andover-nh.gov/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://andover-nh.gov/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://andover-nh.gov/AgendaCenter/ViewFile/Agenda/_09222026-407 (source=hub_hop_link); excluded non-actionable hit: civicplus https://andover-nh.gov/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus https://andover-nh.gov,
37:3301319460,Dunbarton town,NH,,https://dunbartonnh.org,https://www.dunbartonnh.org/agendacenter,challenge,challenge,0,2,hub_and_home_unreachable,,,,False,,hub_url is behind a human-verification challenge; stopped there; domain home is behind a human-verification challenge; stopped there,
37:3301366980,Salisbury town,NH,,https://salisburynh.org,https://salisburynh.org/AgendaCenter,ok,ok,15,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://salisburynh.org/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://salisburynh.org/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://salisburynh.org/agendacenter (source=hub_hop_link); excluded non-actionable hit: civicplus https://salisburynh.org/AgendaCenter/ViewFile/Agenda/_09162026-175 (source=hub_hop_link); excluded non-actionable hit: civicplus https://salisburyn,
37:3301502340,Atkinson town,NH,,https://atkinson-nh.gov,https://www.town-atkinsonnh.com/agendacenter,ok,blocked_then_blocked,8,2,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://www.town-atkinsonnh.com/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.town-atkinsonnh.com/AgendaCenter/ViewFile/Agenda/_09212026-254 (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.town-atkinsonnh.com/AgendaCenter/ViewFile/Agenda/_09142026-252 (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.town-atkinsonnh.com/AgendaCenter/ViewFile/Agenda/_08242,
37:3301509300,Candia town,NH,,https://candianh.org,https://www.candianh.org/AgendaCenter,challenge,challenge,0,2,hub_and_home_unreachable,,,,False,,hub_url is behind a human-verification challenge; stopped there; domain home is behind a human-verification challenge; stopped there,
37:3301512100,Chester town,NH,,https://chesternh.org,https://chesternh.org/AgendaCenter,ok,ok,16,10,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://chesternh.org/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://chesternh.org/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://chesternh.org/AgendaCenter/PACT-Committee-7 (source=hub_icon_shortcut_page_anchor); excluded non-actionable hit: civicplus https://chesternh.org/agendacenter (source=hub_hop_link); excluded non-actionable hit: civicplus https://chesternh.org/A,
37:3301517460,Deerfield town,NH,,https://deerfieldnh.gov,https://deerfieldnh.gov/agendacenter,ok,ok,15,8,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://deerfieldnh.gov/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://deerfieldnh.gov/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://deerfieldnh.gov/AgendaCenter/ViewFile/Agenda/_04072026-336?html=true (source=hub_hop_link); excluded non-actionable hit: civicplus https://deerfieldnh.gov/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus https:/,
37:3301527940,Fremont town,NH,,https://fremont.nh.gov,https://fremont.nh.gov/agendacenter,ok,ok,16,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://fremont.nh.gov/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://fremont.nh.gov/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://fremont.nh.gov/AgendaCenter/ViewFile/Agenda/_08272026-253?html=true (source=hub_hop_link); excluded non-actionable hit: civicplus https://fremont.nh.gov/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus https://frem,
37:3301533060,Hampton town,NH,,https://hamptonnh.gov,https://hamptonnh.gov/AgendaCenter,ok,ok,15,9,platform_found,cablecast,https://reflect-hamptonnh.cablecast.tv/internetchannel/show/1936?site=1&query=master+plan,hub_hop_link,False,cablecast:https://reflect-hamptonnh.cablecast.tv/internetchannel/show/1936?site=1&query=master+plan; cablecast:http://reflect-hamptonnh.cablecast.tv/internetchannel/show/1984?channel=1,excluded non-actionable hit: civicplus https://hamptonnh.gov/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://hamptonnh.gov/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://hamptonnh.gov/agendacenter (source=hub_hop_link); excluded non-actionable hit: civicplus https://hamptonnh.gov/AgendaCenter/ViewFile/Agenda/_07152026-2037 (source=hub_hop_link); excluded non-actionable hit: civicplus https://hamptonnh.gov/agen,
37:3301562500,Plaistow town,NH,,https://plaistow.com,https://www.plaistow.com/agendacenter,challenge,challenge,0,2,hub_and_home_unreachable,,,,False,,hub_url is behind a human-verification challenge; stopped there; domain home is behind a human-verification challenge; stopped there,
37:3301567620,Sandown town,NH,,https://sandown.us,https://sandown.us/agendacenter,ok,ok,16,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://sandown.us/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://sandown.us/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://sandown.us/AgendaCenter/ViewFile/Agenda/_06022026-251?html=true (source=hub_hop_link); excluded non-actionable hit: civicplus https://sandown.us/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus https://sandown.us/AgendaCe,
